id,category,createdate,updatedate,name,romancetext,websiteurl,imageurl,relatedbrands
60d54c3e240dbf0161947860,Wine,1624591422824,1630428608097,REX-GOLIATH®,"The wines of Rex Goliath are crafted in tribute to a large, award-winning rooster. People came from far and wide to behold the 47 lb. bird, billed as the ""World's Largest Rooster."" Our wines are a tribute to Rex's larger-than-life personality, with a bold, fruit-forward wine style.",https://www.rexgoliath.com/,https://cdn.images.fetchrewards.com/brands/caa5d3954b6e94f3140459f61dfe9a865f241188.jpeg,NULL
60d37e416de8aa5d82212990,Wine,1624473153059,1630428689473,SIMPLY NAKED® Wines,"Simply Naked delivers approachable, fruit-forward wines from the best growing regions in California. Our winemakers create these wines without using oak, which allows the natural, vibrant flavor of the fruit to shine through.",https://www.simplynakedwines.com/,https://cdn.images.fetchrewards.com/brands/579b1914beef84a8e69517b61c106568fb5b4c94.jpeg,NULL
60d55f04240dbf0161947867,Wine,1624596228462,1630429068632,Tisdale® Vineyards,"At Tisdale Vineyards, we know that life is full of quality experiences. We want you to take the time to savor them. Enjoy a glass of Tisdale and let its taste lead you to California’s verdant valley vineyards and the golden Sierra Mountain vistas where our quality wines begin.",http://www.tisdalewine.com/,https://cdn.images.fetchrewards.com/brands/4cb7dd90f598701c069b73ae201d2b744f3949fb.jpeg,NULL
60d55e48c1c99202a7cbef4d,Wine,1624596040536,1630428973680,The Hogue Cellars®,"The Hogue family has been a fixture in the Washington State farming community since the 1940s. Throughout the years, they maintained consistent quality and still only use fruit harvested within the Columbia Valley and its sub-AVAs, putting the expression of their unique terroir first.",https://www.hoguecellars.com/,https://cdn.images.fetchrewards.com/brands/1e6048b4cdced8ff97bbc25f015e1762389d72c6.jpeg,NULL
60d55ca9240dbf0161947865,Wine,1624595625634,1630428878607,TALBOTT VINEYARDS™,The world-renowned Talbott Vineyards crafts 100% estate-grown wines in one of California’s most storied coastal terroirs. Talbott offers two tiers of Chardonnay and Pinot Noir – Kali Hart and Sleepy Hollow – each offering a different expression of the winery’s prestigious Sleepy Hollow Vineyard.,https://www.talbottvineyards.com/,https://cdn.images.fetchrewards.com/brands/59151e8d27c4e88f0b5edeb611a8b483b523e2a1.jpeg,NULL
605e537d2455c923f83e14d2,"Beer, Hard Cider & Seltzer",1616794493940,1628803076795,Coors 1873,NULL,NULL,NULL,NULL
605e53f7ac99f07c6a80fed1,"Beer, Hard Cider & Seltzer",1616794615192,1628803169822,Coors Peak Copper Lager,NULL,NULL,NULL,NULL
60d55e07240dbf0161947866,Wine,1624595975280,1630428919446,TAYLOR® NEW YORK,"The Taylor Wine Company, makers of superior ports and sherries, with a tradition dating back to 1880, skillfully blends the best grapes from New York to create a unique taste and depth of character.",https://www.taylor.pt/us,https://cdn.images.fetchrewards.com/brands/ed17a44f66fab9b1a66f7bf5e1cf3910c6b74acd.png,NULL
60d501fb240dbf0161947855,Wine,1624572411134,1629840117170,FRANCISCAN,"For over 40 years, Franciscan winemakers have sourced our remarkable grapes from some of the best vineyards in California. We chase a perfection we think every glass of Franciscan deserves, and we will continue to do so in each batch and bottle to come.",https://www.franciscan.com/,https://cdn.images.fetchrewards.com/brands/184a42215d1292639fb2201cde66d894aa956832.png,NULL
60d5583f240dbf0161947864,Wine,1624594495913,1630428796112,SUNSEEKER™ ROSÉ,"Summer is a state of mind, and that feeling doesn’t have to fade with the seasons. Sunseeker Rosé was created as a beautiful reminder of those sun-drenched, carefree days with friends, and it’s a wine that provides a little taste of summer in a bottle any time of the year! SHINE ON.",https://www.sunseekerrose.com/,https://cdn.images.fetchrewards.com/brands/c3889e3263d8a8561b3bd959657472dfa814ae63.png,NULL
60d55ed6c1c99202a7cbef4f,Wine,1624596182993,1630429027130,Thrive®,"Thrive is a collection of premium-quality, bright and refreshing wines crafted to fit into the active, fulfilling lives we strive to lead. Our winemaking philosophy and packaging were inspired by the simple and natural beauty of the place that we call home – California.",https://www.thrivewines.com/,https://cdn.images.fetchrewards.com/brands/3695ad4946a5966bb28f563c228e541a21a70c4b.jpeg,NULL
60d54b01240dbf016194785f,Wine,1624591105839,1630428260743,Pieropan,"Since the 1890s, four generations of Pieropans have built the winery’s impressive history, revolutionizing winemaking in Soave Classico and renewing the prestige of the region and its wine. Today, Pieropan is the gold standard for Soave of the highest quality.",https://www.pieropan.it/en,https://cdn.images.fetchrewards.com/brands/dd7da0ba19fab690b9aa35a02e2d40d84c4090c9.png,NULL
60d54ac3c1c99202a7cbef45,Wine,1624591043094,1630428184080,Pahlmeyer,"Founded in 1986, Pahlmeyer is an iconic Napa Valley winery born from Jayson Pahlmeyer’s dream to create his own “California Mouton.” Inspired by the wines of Bordeaux, Pahlmeyer creates limited quantities of world-class wines that are the essence of power and finesse.",https://www.pahlmeyer.com/,https://cdn.images.fetchrewards.com/brands/03826248a2275026230915245248e6bd1844d703.jpeg,NULL
60d50d2cc1c99202a7cbef44,Wine,1624575276039,1630427953031,mia dolcea™,Mia Dolcea exudes style and intrigue. With the sophisticated palate of a fine wine- and a touch of lively zing- Mia Dolcea is the definition of attainable luxury.,https://www.gallo.com/buy/3301,https://cdn.images.fetchrewards.com/brands/f351e459616ff05efa844555b593fabec18fdbf3.png,NULL
60d54b99c1c99202a7cbef48,Wine,1624591257329,1630428471926,RAVENSWOOD®,"Established in 1976, Ravenswood was one of the first to focus its winemaking efforts to the production of classically big and bold Zinfandel from Sonoma County The wines we like best come from old, pre-Prohibition vines – dry-farmed and low-production.",https://www.ravenswoodwinery.com/,https://cdn.images.fetchrewards.com/brands/e3490bb9fc713aef4f8fe3a998f4cb0d43640293.jpeg,NULL
60d54b33c1c99202a7cbef46,Wine,1624591155436,1630428326738,PROVERB®,"Aristotle once said that quality is not an act - it's a habit. At Proverb Winery, we've taken that wisdom to heart. Every glass of Proverb is a celebration of the connection between wine and the wisdom that comes with a life well-lived.",https://www.winesofproverb.com/about_us.php,https://cdn.images.fetchrewards.com/brands/d4bb73f7ce221795327aa3e8f2ccfcabed580755.jpeg,NULL
60d54b6ac1c99202a7cbef47,Wine,1624591210763,1630428397935,RANCHO ZABACO®," Crafted in the heart of Sonoma County’s famed “Zin Zone,” Rancho Zabaco wines showcase the decadent characteristics of some of Sonoma’s most sought-after vineyards. Indeed, Rancho Zabaco wines are an authentic expression of a special place and time in Sonoma’s history.",NULL,https://cdn.images.fetchrewards.com/brands/cf95debdbe9a112262d7683502623b734bb50a25.png,NULL
60d54a7d240dbf016194785e,Wine,1624590973538,1630428079845,NOBILO®,"Nobilo takes inspiration from New Zealand's pristine landscape that is ideal for Sauvignon Blanc. With expansive valleys, rolling hills and mineral rich soils, our winemaker creates a Sauvignon Blanc that has a crisp and refreshing flavor profile.  ",https://www.nobilowines.com/,https://cdn.images.fetchrewards.com/brands/ff4cd3d38b419e4ec147852c3c27cdfff0bc73d4.png,NULL
60d4e1d0c1c99202a7cbef32,Wine,1624564176644,1630427999696,MIRASOU®,"Mirassou creates wines to celebrate life’s moments – big and small. By selecting high quality grapes from some of California’s most acclaimed wine regions, Mirassou makes a versatile collection of whites and reds that pair beautifully with a wide range of foods.",https://www.mirassou.com/,https://cdn.images.fetchrewards.com/brands/f3dcf957303572f41641a2b6c3a4ebb5f3b8a8b9.jpeg,NULL
60d4d78ec1c99202a7cbef2e,Wine,1624561550703,1629842879196,MANISCHEWITZ®,"Manischewitz is a name steeped in tradition, and our commitment to tradition is reflected in our work and our wine. For over 60 years, Manischewitz has provided high quality Kosher wines, and has been an integral part of family gatherings and holiday celebrations for generations.",https://www.manischewitzwine.com/,https://cdn.images.fetchrewards.com/brands/c7d1a5566b4cb63516f64dddddebf2f9e9187c43.png,NULL
60d4e15fc1c99202a7cbef30,Wine,1624564063802,1629843135692,MASO CANALI,"Maso Canali is dedicated to making one wine—a singular, luxurious Pinot Grigio—from the finest grapes grown on the Maso Canali estate in Trentino, the birthplace of Italian Pinot Grigio. The terroir at these coveted high-altitude vineyards creates a wine with elegant floral notes and bright acidity.",NULL,https://cdn.images.fetchrewards.com/brands/0d332c22ed6ed3a93e2f7b2c7ee9fcec65e3bb59.png,NULL
60d4e094c1c99202a7cbef2f,Wine,1624563860327,1629843057535,Martín Códax,"Founded by 50 local farmers in the Galicia region of northwest Spain, Martín Códax is a modern and innovative winery. Winemaker Katia Álvarez crafts the signature white varietal of Martín Códax, Albariño, from the seaside vineyards along the rocky coastline of Rías Baixas.",https://www.martincodax.com/en/,https://cdn.images.fetchrewards.com/brands/528ae779534e59e794efb136d2d7545aff64f6d5.png,NULL
60d4ded8240dbf016194783e,Wine,1624563416925,1629842961489,MARK WEST®,"Mark West brand was launched with a goal of making great quality, affordable Pinot Noir. We take our inspiration from Burgundy and believe that each wine should showcase the best aspects of the vineyards and region where the grapes were sourced.",https://www.markwestwines.com/,https://cdn.images.fetchrewards.com/brands/d45846c341928b12d05007aa2e21fa3ba9824593.png,NULL
60d50348c1c99202a7cbef3d,Wine,1624572744476,1629841670085,JERMANN,"The Jermann wine estates lie in northern Italy’s celebrated Friuli-Venezia Giulia region, where Silvio and Michele Jermann, third and fourth generation family members, have carried forth the vision of the family - to be the benchmark for Italian white wines.",https://www.jermann.it/_uk/,https://cdn.images.fetchrewards.com/brands/52b3d22a3e580381bf2ccdf1dbc20254824ef5ea.png,NULL
6047eb232455c97b314d386e,"Beer, Hard Cider & Seltzer",1615325987549,1628803181730,Coors Pure,"Elevated Organic Light Lager made with only simple, quality ingredients: Organic Barley, Organic Hops, Water.",NULL,https://cdn.images.fetchrewards.com/brands/19099956c9a943554a817df459431a632e96f352.jpeg,NULL
60d504c9c1c99202a7cbef3f,Wine,1624573129214,1629841987552,LIVINGSTON CELLARS,"Our versatile, fruit forward wines are perfect for bringing friends and family together in celebrating all the best moments life has to offer. Well-balanced and smooth, Livingston Cellars offers affordable award-winning wines that consistently exceed expectations.",http://www.livingstoncellars.com/,https://cdn.images.fetchrewards.com/brands/0c75b7fd8b7abe9fd76f2c98a34e46b16f6190cd.png,NULL
60d503c5c1c99202a7cbef3e,Wine,1624572869415,1629841817079,LAS ROCAS®,"Las Rocas translates to “the rocks,” and those rocks translate to extraordinary wines. Las Rocas hails from Calatayud, in Spain’s Aragon region, where the air is dry and the terrain is unforgiving. The vines thrive on the steep, rocky slopes creating some of the world’s most sought-after wines.",https://www.lasrocasgarnacha.com/en.php,https://cdn.images.fetchrewards.com/brands/d70b6506f1f663b07461a2d70a1cb705d05eceb8.png,NULL
60d50486240dbf0161947859,Wine,1624573062598,1629841878886,LEFTIE™,"Leftie offers a unique perspective on American winemaking and ingenuity. We invite you to explore our wines, which have been treated to a secondary fermentation to produce complexities and aromatics beyond your wildest imagination. The resulting taste is refined with wit and whims.",https://www.leftiewines.com/,https://cdn.images.fetchrewards.com/brands/c2569bd741bb110d6d045b9c0f2a919b58541617.png,NULL
60d50386240dbf0161947858,Wine,1624572806386,1629841733930,LAGUNA®,Laguna is dedicated to producing world-class Chardonnay from the prestigious Russian River Valley. In the heart of this region lies the inspiration for our wine: Laguna Vineyard. Our Chardonnay is exceptionally well-balanced with notes   of apple and quince framed by subtle spice notes.,NULL,https://cdn.images.fetchrewards.com/brands/672d6f71de73a53cd2056e74501455309a8da945.png,NULL
60d50568c1c99202a7cbef41,Wine,1624573288049,1629842151089,LOUIS M. MARTINI®,"Louis M. Martini is an iconic Napa Valley winery that has crafted world-class Cabernet Sauvignon since 1933. Today, the winery continues this winemaking tradition with a range of celebrated Cabernet Sauvignon wines from Napa and Sonoma.",NULL,https://cdn.images.fetchrewards.com/brands/08befe55c938adb6dd4ab6998bad4f465ad84b4b.png,NULL
60d50607240dbf016194785b,Wine,1624573447371,1630125966184,Maison No. 9,"Maison No. 9 was born from an idea to bring together a best-in-class winery with Post Malone's love of the Mediterranean lifestyle and Rosé. A collaboration designed to break down traditional perceptions around wine, Maison No. 9 is a light-bodied, high-quality Rosé from the South of France.",NULL,https://cdn.images.fetchrewards.com/brands/991b0bfe0a2c178de39b6e9e6f49ca06fa3a1059.png,NULL
60d505a1c1c99202a7cbef42,Wine,1624573345410,1629842275035,MacMurray Estate Vineyards®,"With estate vineyards in some of the world’s most sought-after Pinot Noir regions, MacMurray Estate Vineyards crafts an award-winning collection of Pinot Noir and cool-climate white wines from Sonoma County and the Central Coast.",http://www.macmurrayestatevineyards.com/,https://cdn.images.fetchrewards.com/brands/81e51d2ee3c732d9d3142d33a116ff82e383288b.png,NULL
60d505d1240dbf016194785a,Wine,1624573393803,1629842610009,MADRIA SANGRIA®,"Although the exact origins of sangria are unknown, one thing is for certain – Madria Sangria makes this fruity concoction delicious.  Madria Sangria comes ready to enjoy in a festive bottle, so all you have to do is just add fruit!",NULL,https://cdn.images.fetchrewards.com/brands/e1b4aa0527d8347761b5bfbb829dc35026e2efce.png,NULL
60d4ffad240dbf016194784d,Wine,1624571821209,1627670129449,CLARENDON HILLS®,"Founded by biochemist Roman Bratasiuk in 1990, the story of Clarendon Hills is one of passion, dedication and commitment to exceptional wine.  Roman combined his scientific knowledge and artistic expression in the winery to create the single varietal wines of Clarendon Hills.",https://clarendonhills.com.au/,https://cdn.images.fetchrewards.com/brands/82cf3d85d1353ba27709bc97d6ac799ad8185aea.jpeg,NULL
60d500b0c1c99202a7cbef39,Wine,1624572080314,1627670363323,DANCING BULL®,"Dancing Bull wines are bold and full of flavor, from crisp, zesty whites to bold, daring reds. Made with grapes from some of California’s best wine regions, Dancing Bull wines are packed with vivid flavors and colors, and they fit perfectly alongside great barbecue and great company.",http://www.dancingbullwine.com/,https://cdn.images.fetchrewards.com/brands/87e27ac45568fe9591920a415a3c23d619f76c19.png,NULL
60d4ff8f240dbf016194784c,Wine,1624571791706,1627670052180,CHATEAU SOUVERAIN®,"Chateau Souverain proudly offers a contemporary collection of wine rooted in more than 75 years of California winemaking. Our philosophy has been and will always be to craft high-quality, varietally-correct wines that represent the best of California.",https://www.souverain.com/,https://cdn.images.fetchrewards.com/brands/66f3a3a0631bb3a2dfc6ff5409cd6a3fc5a9385e.jpeg,NULL
60d500fc240dbf0161947851,Wine,1624572156336,1627670536022,GASCON®,"Bodegas Escorihuela Gascón is the oldest continuously operating winery in Mendoza. As the first Argentine winery to bottle a pure Malbec wine, the winemakers of Gascón are Malbec experts. Today, Winemaker Matías Ciciani continues to build on that legacy by offering Malbec-based wines for all tastes.",http://www.gasconwine.com/,https://cdn.images.fetchrewards.com/brands/fb8adb666caa871cab11af92303b72e0c6fdc281.png,NULL
60d502af240dbf0161947857,Wine,1624572591108,1629841235864,GHOST PINES®,Our vision is to blend remarkable grapes selected solely for their quality and flavor from several of California’s best winegrowing regions. Our no boundaries philosophy delivers a unique portfolio of wines that could never be mistaken for ordinary.,http://www.ghostpines.com/,https://cdn.images.fetchrewards.com/brands/28cda6a9a320fba2ae0c1447b18a68dbc1e4ebb9.png,NULL
60d5026dc1c99202a7cbef3b,Wine,1624572525581,1629841277791,GALLO® SIGNATURE SERIES,"The Gallo Signature Series is a collection of wines created from the Gallo family’s remarkable estate vineyards in Sonoma, Napa and Monterey. Third-generation winemaker Gina Gallo carves out specific vineyard blocks to hand craft limited batches of wine that honor the enduring legacy of Ernest and J",http://www.gallosignatureseries.com/our-wines/gallo-signature-series,https://cdn.images.fetchrewards.com/brands/1d16957e3c1e18a1d3c7f4903fb0be27e7d297f0.png,NULL
60d50232240dbf0161947856,Wine,1624572466027,1629841323484,GALLO® ESTATE,We hand-select the finest grapes from our premier vineyards in Sonoma County to craft our Gallo Estate Wines. These wines pay tribute to our founders and our deep roots in Sonoma and represent the pinnacle of our passion for quality wine.,http://www.gallosignatureseries.com/our-wines/estate-wines,https://cdn.images.fetchrewards.com/brands/5f944c6676fbd1d13752cbe8ceb57c56a3b0637f.png,NULL
60d502e2c1c99202a7cbef3c,Wine,1624572642263,1629841584232,J VINEYARDS®,"Since 1986, J Vineyards & Winery has developed a reputation as one of the top sparkling and varietal wine producers in California.  Winemaker Nicole Hitchcock showcases her expertise and the diversity of California winegrowing regions through a portfolio of acclaimed varietal and sparkling wines.",https://www.jwine.com/,https://cdn.images.fetchrewards.com/brands/b25d565527aea7624b78e999139927d465908a2d.png,NULL
60d50dee240dbf016194785d,Wine,1624575470066,1629841365915,FREI BROTHERS® SONOMA RESERVE,"Founded in 1890 by Swiss immigrant Andrew Frei, Frei Brothers has been instrumental in establishing Sonoma County’s reputation as a premier winemaking region. Today, Frei Brothers creates world class wines and is a certified participant in the California Sustainable Winegrowing Alliance.",http://www.freibrothers.com/,https://cdn.images.fetchrewards.com/brands/847ec2858ad93a68fe24109920003d86d933a647.png,NULL
60d5012c240dbf0161947852,Wine,1624572204494,1629839914501,ESTANCIA®,"Estancia, named after the Spanish word for ""estate,"" emphasizes our conviction that the world's best wines capture the essence of their place of origin. With more than 30 years of experience, Estancia relies on the benefits of boutique-style winemaking to express a sense of place.",https://www.estanciawines.com/,https://cdn.images.fetchrewards.com/brands/3a393c0fd5972b328aee9b63d518f1be9afa11ac.jpeg,NULL
60d501d7c1c99202a7cbef3a,Wine,1624572375796,1629840015580,FLEUR DE MER™,"In French, Fleur de Mer means “Flower of the Sea,” and our wine celebrates the region’s famed fields of flowers and vines that bask in the warm summer sun. An elegant Provençal Rosé, Fleur de Mer honors the region’s 2,600-year-old historical tradition of crafting incredible Rosé wines.",https://www.fleurdemerrose.com/,https://cdn.images.fetchrewards.com/brands/0c5c5a34109a78b32df4c7ab43cb94803a073c75.png,NULL
60d55f78240dbf0161947869,Wine,1624596344456,1630429192392,Tott's®,"Tott’s is an enjoyable, celebratory California champagne for anyone searching for an alternative to traditional champagne. With a sweeter, softer and more quaffable palate, Tott’s offers the taste of a premium sparkling wine for an incredible value.",NULL,https://cdn.images.fetchrewards.com/brands/4f69285e7598a46800e8321ac3ef1cd1d1568a89.png,NULL
60d55f40240dbf0161947868,Wine,1624596288391,1630429121209,Toasted Head®,"We named our wine for the age-old practice of toasting the inside of the barrel heads with fire, which helps create the rich toasted flavor in all our wines. Our team works tirelessly to produce high-quality wines at an affordable price.",https://www.toastedhead.com/,https://cdn.images.fetchrewards.com/brands/5f8471885d112faa075ec6ed98cea881f55090bb.png,NULL
60d56062c1c99202a7cbef50,Wine,1624596578210,1630429256948,Turning Leaf®,"Unhindered by pretense or tradition, Turning Leaf’s award-winning wines are changing what people expect from a wine. The winemakers behind Turning Leaf take a hands-on approach, choosing quality grapes from some of California’s best winegrowing regions to develop soft, approachable characteristics.",http://www.turningleaf.com/,https://cdn.images.fetchrewards.com/brands/531d87f59b86d9866b85023f0e6978ff42d73475.jpeg,NULL
60d5e946c1c99202a7cbef51,Wine,1624631622214,1630435165932,Wild Horse®,Wild Horse Winery was named for the wild mustangs that roamed the hills east of our vineyard estate. Their free and noble spirit are a nod to Wild Horse Winery's commitment to spirited winemaking.,https://www.wildhorsewinery.com/,https://cdn.images.fetchrewards.com/brands/354e55b446e97943cdb52667a1d7524564d59912.jpeg,NULL
60d5e925240dbf016194786b,Wine,1624631589675,1630435124614,WHITEHAVEN®,"Whitehaven is a small boutique winery located in the world-renowned Marlborough region of New Zealand. Nestled in the Wairau and Awatere Valleys, Whitehaven grapes bask in warm sunlight and cooling breezes from the New Zealand coast, coaxing bright flavors and crisp acidity from the vines.",https://www.whitehavenwine.com/,https://cdn.images.fetchrewards.com/brands/76b31a55b18f11f6d55da4928d52c5933413d568.png,NULL
60d5e989240dbf016194786d,Wine,1624631689151,1630435246690,WYCLIFF®,"Wycliff California Champagne gives a touch of exclusivity, allowing the hospitality industry to provide a unique product and taste that can't be found in retail. Now including a dry-style Brut Rosé to be enjoyed by the glass or mixed in a champagne cocktail.",https://www.gallo.com/buy/2392,https://cdn.images.fetchrewards.com/brands/23ff95a3a15d07e577838ee742110d4903f45c84.png,NULL
60d5e977c1c99202a7cbef52,Wine,1624631671577,1630435206064,WILLIAM HILL®,"Contemporary with a modern touch, William Hill Estate Winery is located in the heart of the Silverado Bench of Napa. We are dedicated to our vision of excellence in winemaking and viticulture. This results in rich, expressive wines crafted with the highest standards.",https://www.williamhillestate.com/,https://cdn.images.fetchrewards.com/brands/b0910a3d9daa384247bf5576a0bf78ecc3b46ab0.jpeg,NULL
60d4f803240dbf0161947849,Wine,1624569859374,1627669677688,CASA BRANCAIA,"Brancaia is an acclaimed wine estate led by the philosophy: Resist the Usual. Rooted in the Super Tuscan movement that changed Italy’s winemaking culture, the wines of Brancaia blend classic local grapes with international varieties, bringing a modern touch to a centuries-old wine region.",https://brancaia.com/en/,https://cdn.images.fetchrewards.com/brands/8a1dd0069e8d8b8b6ec675e41b9d0b05a5c37a36.jpeg,NULL
60d4ff01240dbf016194784a,Wine,1624571649867,1627669874693,CANYON ROAD®,"Inspired by the winding roads of California’s Wine Country, Canyon Road wines express true varietal character in the bottle. Our winemaker uses grapes from some of California’s most prestigious wine regions to bring to life the luscious  flavors of each unique variety.",https://www.gallo.com/buy/2338,https://cdn.images.fetchrewards.com/brands/54aba0955fd42b510c7b5e117db43fc19a7af9db.jpeg,NULL
60d4ff26240dbf016194784b,Wine,1624571686207,1627669973605,CARNIVOR®,"Just as Cabernet Sauvignon, the ""King of Reds,"" resides in the upper echelons of the wine world, the carnivore sits atop the food chain. Inspired by these two kings, Carnivor is a sophisticated wine whose bold, intense flavor is matched by a refined mouthfeel.",https://www.carnivorwine.com/,https://cdn.images.fetchrewards.com/brands/8208a33fa9c44fd3fbd434efe5714f46655e27f7.jpeg,NULL
60d4f6c0c1c99202a7cbef36,Wine,1624569536069,1627669508407,BOONE'S FARM®,"Boone’s Farm is the original fruit wine that offers uncomplicated, refreshing fruit taste that’s fun to share and enjoy with friends.",https://www.gallo.com/buy/2335,https://cdn.images.fetchrewards.com/brands/43edb2858345e6b63c49595ebe6040cd353ed3a5.jpeg,NULL
60d4f60ac1c99202a7cbef35,Wine,1624569354551,1627669317315,BELLA SERA®,"Bella Sera means ""beautiful evening"" and offers wines that capture the relaxed, authentic and welcoming essence of Italy. We like to celebrate the Italian passion for savoring the moment, including bringing family and friends together for simple delicious food paired with the perfect bottle of wine.",http://www.bellaserawine.com/,https://cdn.images.fetchrewards.com/brands/a2926b0c010185865123ab7fb066767c650281a9.jpeg,NULL
60d4f689240dbf0161947848,Wine,1624569481107,1627672080917,BLACKSTONE®,"At Blackstone, winemakers select grapes from over 100 vineyards throughout California to create quality wines that are perfect for any occasion. Our wines are created by drawing from the best parcels in the same vineyards year after year, resulting in high quality wines at an affordable price.",https://www.blackstonewinery.com/,https://cdn.images.fetchrewards.com/brands/55f429c942bacbeda90387e8e4bf4518ceb6f0db.jpeg,NULL
60d4fa26c1c99202a7cbef37,Wine,1624570406142,1627669741295,BRIDLEWOOD®,"Hailing from the premier regions of California’s Central Coast, Bridlewood wines are handcrafted with care and passion. Bridlewood Estate Winery embodies the diverse sub-appellations and varietals of the vast Central Coast, inspired by the spirit of California’s relaxed way of life.",https://www.bridlewoodestatewinery.com/,https://cdn.images.fetchrewards.com/brands/72799cf614dacff9353f1284246810459f8b2b2e.jpeg,NULL
5a5d239de4b0db471c2d042a,"Beer, Hard Cider & Seltzer",NULL,1629389812872,Miller Fortune,NULL,https://www.millercoors.com/beers/great-beers,NULL,NULL
6063205807f65f72b5aadd36,Candy & Sweets,1617109080327,1628022218153,Almond Joy,"When your taste buds want something exciting, reach for an ALMOND JOY Candy Bar with sweet coconut, rich chocolate candy and whole almonds.",https://www.hersheyland.com/almond-joy,https://cdn.images.fetchrewards.com/brands/b02ecd4a7394704815a4f7f2b7b38c8671f62fa9.jpeg,NULL
6063392007f65f72b5aadd41,Candy & Sweets,1617115424861,1628022146983,Milk Duds,"Each piece of MILK DUDS Candy is never perfectly round, but that hasn’t stopped generations of fans from enjoying this chocolate caramel treat.",https://www.hersheyland.com/milk-duds,https://cdn.images.fetchrewards.com/brands/245dc35031707cfd44cde86501ccd04242eb6bb6.jpeg,NULL
60633bb44b49975cc0ad94b5,Candy & Sweets,1617116084534,1628022046476,Zero,"ZERO Candy Bars combine chewy caramel, crunchy peanuts, and fluffy nougat, covered in smooth white fudge for a uniquely delicious treat.",https://www.hersheyland.com/zero,https://cdn.images.fetchrewards.com/brands/1e95633085eaf4a4f1cf3360ea6b2879b1ba4ddd.jpeg,NULL
60633b7607f65f72b5aadd43,Candy & Sweets,1617116022820,1628022077367,Zagnut,"The ZAGNUT Candy Bar has a crunchy peanut butter center surrounded by toasted coconut flakes. It might raise an eyebrow, but this coconut candy bar will definitely delight your tastebuds.",https://www.hersheyland.com/zagnut,https://cdn.images.fetchrewards.com/brands/673e7745d44aa2abceac2044553436b4fe5019ff.jpeg,NULL
606339f407f65f72b5aadd42,Candy & Sweets,1617115636325,1628022095591,Skor,"Treat yourself to crisp butter toffee drenched in delicious milk chocolate. SKOR Chocolate Butter Toffee Bars are a distinctively rich, gluten-free indulgence.",https://www.hersheyland.com/skor,https://cdn.images.fetchrewards.com/brands/0e4e54ba948b542495333c5e6025d4f066a10221.jpeg,NULL
606338c34b49975cc0ad94b2,Candy & Sweets,1617115331660,1628022167903,Heath,"With its crunchy English toffee and smooth milk chocolate, the HEATH Toffee Bar has been a favorite for almost a century.",https://www.hersheyland.com/heath,https://cdn.images.fetchrewards.com/brands/49a01e236748f0f26f34343ede0d7a318cec85da.jpeg,NULL
6063238e4b49975cc0ad94ac,Candy & Sweets,1617109902706,1628021751137,Brookside,"Açaí. Pomegranate. Goji. These aren’t your everyday fruit flavors. BROOKSIDE Dark Chocolate is a rich, zingy sweet treat.",https://www.hersheyland.com/brookside,https://cdn.images.fetchrewards.com/brands/c0ea02e2808714c3d5fd8a747f7d37463aa69c4c.jpeg,NULL
6063285007f65f72b5aadd3c,Candy & Sweets,1617111120743,1628022118375,Mounds,"MOUNDS Candy Bars are indescribably delicious. Decadent coconut wrapped in rich, dark chocolate. Need we say more?",https://www.hersheyland.com/mounds,https://cdn.images.fetchrewards.com/brands/64c81079275a325226736f098d17b214771fb5ac.jpeg,NULL
60636d124b49975cc0ad94b6,Restaurants,1617128722723,1634142684304,Wingstop,"Wingstop is the destination when you crave fresh never faked wings, hand-cut seasoned fries and any of our famous sides. For people who demand flavor in everything they do, there's only Wingstop - because it's more than a meal, it's a flavor experience.",https://www.wingstop.com/,NULL,NULL
6081b6e9610ea856917246de,Candy & Sweets,1619113705853,1628022641884,Symphony,Savor an extra-creamy HERSHEY’S SYMPHONY Milk Chocolate Bar with a full orchestra of flavor.,https://www.hersheyland.com/symphony,https://cdn.images.fetchrewards.com/brands/dd52a9ee9496eec69c811808495af00a8fa3e89a.png,NULL
6048f8142455c97b314d3870,Spirits,1615394836393,1628022949174,Midleton Irish Whiskey ,"One of the most sought-after whiskey options in the world, Midleton Very Rare is a product of two master distillers continuing the legacy of the original creator of this whiskey who made it in 1904.",https://www.midletonveryrare.com/,https://cdn.images.fetchrewards.com/brands/aceb63595cc4cd929ab386a8544d913fca144b7b.jpeg,NULL
60633a864b49975cc0ad94b3,Candy & Sweets,1617115782794,1628022251852,Whatchamacallit,The peanut crisp and chocolate WHATCHAMACALLIT Candy Bar has a flavor and a name that are impossible to forget.,https://www.hersheyland.com/whatchamacallit,https://cdn.images.fetchrewards.com/brands/4ac6afb93f30d99e0499670c6917c622ca3da89e.jpeg,NULL
6063386107f65f72b5aadd40,Candy & Sweets,1617115233395,1628022271063,Cadbury,You'll be amazed by how a few squares of velvety smooth CADBURY DAIRY MILK Chocolate can hold so much irrepressible joy.,https://www.cadburyusa.com/en_us/home.html,https://cdn.images.fetchrewards.com/brands/9ff1fec06e645371f28ef2c54eec0faa8ddc6176.jpeg,NULL
